,Name,URLS
351,Adult progressive spinal muscular atrophy Aran Duchenne type,/diseases/9132/adult-progressive-spinal-muscular-atrophy-aran-duchenne-type
352,Adult-onset Still's disease,/diseases/436/adult-onset-stills-disease
353,Stomach cancer,/diseases/7704/stomach-cancer
354,Adult T-cell leukemia/lymphoma,/diseases/13103/adult-t-cell-leukemialymphoma
355,Adult-onset citrullinemia type II,/diseases/10215/adult-onset-citrullinemia-type-ii
356,Adult-onset dystonia-parkinsonism,/diseases/12568/adult-onset-dystonia-parkinsonism
357,Adult-onset vitelliform macular dystrophy,/diseases/10909/adult-onset-vitelliform-macular-dystrophy
358,Hereditary diffuse leukoencephalopathy with spheroids,/diseases/10981/hereditary-diffuse-leukoencephalopathy-with-spheroids
359,Adult-onset nemaline myopathy,/diseases/12824/adult-onset-nemaline-myopathy
360,Primary lateral sclerosis,/diseases/10684/primary-lateral-sclerosis
361,Recurrent respiratory papillomatosis,/diseases/111/recurrent-respiratory-papillomatosis
362,Spinal muscular atrophy type 4,/diseases/564/spinal-muscular-atrophy-type-4
363,"Advanced sleep phase syndrome, familial",/diseases/9242/advanced-sleep-phase-syndrome-familial
364,Adverse events of 5-alpha-reductase inhibitors,/diseases/12407/adverse-events-of-5-alpha-reductase-inhibitors
365,Vitreoretinochoroidopathy dominant,/diseases/5507/vitreoretinochoroidopathy-dominant
366,Hyperkalemic periodic paralysis,/diseases/195/hyperkalemic-periodic-paralysis
367,Hay-Wells syndrome,/diseases/6571/hay-wells-syndrome
368,Arthrochalasia Ehlers-Danlos syndrome,/diseases/2084/arthrochalasia-ehlers-danlos-syndrome
369,"Syndromic microphthalmia, type 3",/diseases/1443/syndromic-microphthalmia-type-3
370,Aerobic actinomyces infection,/diseases/9779/aerobic-actinomyces-infection
371,Aromatase excess syndrome,/diseases/12494/aromatase-excess-syndrome
372,Afibrinogenemia,/diseases/5761/afibrinogenemia
373,Loiasis,/diseases/3283/loiasis
374,Bantu siderosis,/diseases/8495/bantu-siderosis
375,Endemic Kaposi sarcoma,/diseases/10431/endemic-kaposi-sarcoma
376,Aspartylglycosaminuria,/diseases/5854/aspartylglycosaminuria
377,Agammaglobulinemia  X-linked type 2,/diseases/10007/agammaglobulinemia-x-linked-type-2
378,Isolated growth hormone deficiency type 3,/diseases/3921/isolated-growth-hormone-deficiency-type-3
379,X-linked agammaglobulinemia,/diseases/1033/x-linked-agammaglobulinemia
380,"Agammaglobulinemia, microcephaly, and severe dermatitis",/diseases/10011/agammaglobulinemia-microcephaly-and-severe-dermatitis
381,"Agammaglobulinemia, non-Bruton type",/diseases/9640/agammaglobulinemia-non-bruton-type
382,Hirschsprung's disease,/diseases/6660/hirschsprungs-disease
383,"Aganglionosis, total intestinal",/diseases/133/aganglionosis-total-intestinal
384,L-arginine:glycine amidinotransferase deficiency,/diseases/10323/l-arginineglycine-amidinotransferase-deficiency
385,"Familial amyloidosis, Finnish type",/diseases/2339/familial-amyloidosis-finnish-type
386,Ben Ari Shuper Mimouni syndrome,/diseases/852/ben-ari-shuper-mimouni-syndrome
387,Toriello-Carey syndrome,/diseases/5225/toriello-carey-syndrome
388,Congenital diaphragmatic hernia,/diseases/1481/congenital-diaphragmatic-hernia
389,Coloboma of macula,/diseases/1436/coloboma-of-macula
390,Corpus callosum agenesis,/diseases/1535/corpus-callosum-agenesis
391,Kozlowski Ouvrier syndrome,/diseases/3139/kozlowski-ouvrier-syndrome
392,Graham-Cox syndrome,/diseases/12486/graham-cox-syndrome
393,Agenesis of the dorsal pancreas,/diseases/4203/agenesis-of-the-dorsal-pancreas
394,Internal carotid agenesis,/diseases/3012/internal-carotid-agenesis
395,Penis agenesis,/diseases/4272/penis-agenesis
396,Macular degeneration,/diseases/10260/macular-degeneration
397,Aggressive NK cell leukemia,/diseases/10493/aggressive-nk-cell-leukemia
398,Autoimmune gastrointestinal dysmotility,/diseases/12063/autoimmune-gastrointestinal-dysmotility
399,Hanhart syndrome,/diseases/68/hanhart-syndrome
400,Aglossia and Situs Inversus,/diseases/9211/aglossia-and-situs-inversus
401,Agnathia-microstomia-synotia,/diseases/10125/agnathia-microstomia-synotia
402,Dysgnathia complex,/diseases/9126/dysgnathia-complex
403,Myelofibrosis,/diseases/8618/myelofibrosis
404,Agnosia,/diseases/8/agnosia
405,PAGOD syndrome,/diseases/3086/pagod-syndrome
406,Congenital generalized lipodystrophy type 1,/diseases/84/congenital-generalized-lipodystrophy-type-1
407,Rhizomelic chondrodysplasia punctata,/diseases/13160/rhizomelic-chondrodysplasia-punctata
408,WAGR syndrome,/diseases/5528/wagr-syndrome
409,Severe congenital neutropenia autosomal recessive 3,/diseases/302/severe-congenital-neutropenia-autosomal-recessive-3
410,Aicardi-Goutieres syndrome,/diseases/575/aicardi-goutieres-syndrome
411,Aicardi-Goutieres syndrome type 1,/diseases/10893/aicardi-goutieres-syndrome-type-1
412,Aicardi-Goutieres syndrome type 2,/diseases/10894/aicardi-goutieres-syndrome-type-2
413,Aicardi-Goutieres syndrome type 3,/diseases/10895/aicardi-goutieres-syndrome-type-3
414,Aicardi-Goutieres syndrome type 4,/diseases/10896/aicardi-goutieres-syndrome-type-4
415,Aicardi-Goutieres syndrome type 5,/diseases/10151/aicardi-goutieres-syndrome-type-5
416,Agyria pachygyria polymicrogyria,/diseases/572/agyria-pachygyria-polymicrogyria
417,Agyria-pachygyria type 1,/diseases/573/agyria-pachygyria-type-1
418,Alternating hemiplegia of childhood,/diseases/11/alternating-hemiplegia-of-childhood
419,Allan-Herndon-Dudley syndrome,/diseases/5617/allan-herndon-dudley-syndrome
420,Mental retardation X-linked syndromic 7,/diseases/9156/mental-retardation-x-linked-syndromic-7
421,Hypochromic microcytic anemia with iron overload,/diseases/12360/hypochromic-microcytic-anemia-with-iron-overload
422,Albright's hereditary osteodystrophy,/diseases/5770/albrights-hereditary-osteodystrophy
423,Ahumada Del Castillo syndrome,/diseases/5763/ahumada-del-castillo-syndrome
424,Atypical hemolytic uremic syndrome,/diseases/8702/atypical-hemolytic-uremic-syndrome
425,"Amelogenesis imperfecta hypoplastic type, IG",/diseases/9860/amelogenesis-imperfecta-hypoplastic-type-ig
426,Aicardi syndrome,/diseases/5764/aicardi-syndrome
427,AIDS dysmorphic syndrome,/diseases/5765/aids-dysmorphic-syndrome
428,Lymphoma AIDS related,/diseases/8221/lymphoma-aids-related
429,Primary effusion lymphoma,/diseases/9247/primary-effusion-lymphoma
430,Aland island eye disease,/diseases/10574/aland-island-eye-disease
431,Autoimmune Inner Ear disease,/diseases/8582/autoimmune-inner-ear-disease
432,Autoimmune hepatitis,/diseases/5871/autoimmune-hepatitis
433,Amelogenesis imperfecta hypomaturation type,/diseases/8349/amelogenesis-imperfecta-hypomaturation-type
434,Amelogenesis imperfecta hypoplastic/hypomaturation X-linked 1,/diseases/9943/amelogenesis-imperfecta-hypoplastichypomaturation-x-linked-1
435,"Amelogenesis imperfecta, hypoplastic/hypomaturation, X-linked 2",/diseases/9944/amelogenesis-imperfecta-hypoplastichypomaturation-x-linked-2
436,Ainhum,/diseases/9512/ainhum
437,Anterior ischemic optic neuropathy,/diseases/9790/anterior-ischemic-optic-neuropathy
438,Otulipenia,/diseases/13198/otulipenia
439,Airway-centered interstitial fibrosis,/diseases/12035/airway-centered-interstitial-fibrosis
440,Androgen insensitivity syndrome,/diseases/5803/androgen-insensitivity-syndrome
441,Angioimmunoblastic T-cell lymphoma,/diseases/11973/angioimmunoblastic-t-cell-lymphoma
442,Akaba Hayasaka syndrome,/diseases/577/akaba-hayasaka-syndrome
443,Akesson syndrome,/diseases/578/akesson-syndrome
444,Aksu von Stockhausen syndrome,/diseases/579/aksu-von-stockhausen-syndrome
445,Familial partial lipodystrophy,/diseases/11962/familial-partial-lipodystrophy
446,Alkaptonuria,/diseases/5775/alkaptonuria
447,AL amyloidosis,/diseases/5797/al-amyloidosis
448,Teebi Naguib Al Awadi syndrome,/diseases/5124/teebi-naguib-al-awadi-syndrome
449,Al Gazali syndrome,/diseases/10054/al-gazali-syndrome
450,Al Gazali Aziz Salem syndrome,/diseases/583/al-gazali-aziz-salem-syndrome
451,Al Gazali Khidr Prem Chandran syndrome,/diseases/586/al-gazali-khidr-prem-chandran-syndrome
452,Al Gazali Sabrinathan Nair syndrome,/diseases/587/al-gazali-sabrinathan-nair-syndrome
453,Aminolevulinate dehydratase deficiency porphyria,/diseases/4445/aminolevulinate-dehydratase-deficiency-porphyria
454,Deficiency of N-glycanase 1,/diseases/12315/deficiency-of-n-glycanase-1
455,Alagille syndrome,/diseases/804/alagille-syndrome
456,Primary hyperoxaluria type 1,/diseases/2835/primary-hyperoxaluria-type-1
457,"Alaninuria with microcephaly, dwarfism, enamel hypoplasia and diabetes mellitus",/diseases/5026/alaninuria-with-microcephaly-dwarfism-enamel-hypoplasia-and-diabetes-mellitus
458,Osteopetrosis,/diseases/4155/osteopetrosis
459,Albinism,/diseases/5768/albinism
460,Oculocutaneous albinism type 1,/diseases/4037/oculocutaneous-albinism-type-1
461,Oculocutaneous albinism type 2,/diseases/4038/oculocutaneous-albinism-type-2
462,Oculocutaneous albinism type 3,/diseases/4039/oculocutaneous-albinism-type-3
463,Albinism deafness syndrome,/diseases/589/albinism-deafness-syndrome
464,Albinism immunodeficiency,/diseases/590/albinism-immunodeficiency
465,Albinism ocular late onset sensorineural deafness,/diseases/592/albinism-ocular-late-onset-sensorineural-deafness
466,Hermansky-Pudlak syndrome,/diseases/6643/hermansky-pudlak-syndrome
467,Kotzot-Richter syndrome,/diseases/3134/kotzot-richter-syndrome
468,"Albinism, minimal pigment type",/diseases/8346/albinism-minimal-pigment-type
469,Oculocutaneous albinism,/diseases/10958/oculocutaneous-albinism
470,Oculocutaneous albinism type 1B,/diseases/594/oculocutaneous-albinism-type-1b
471,Tietz syndrome,/diseases/7772/tietz-syndrome
472,Microcephaly-albinism-digital anomalies syndrome,/diseases/3604/microcephaly-albinism-digital-anomalies-syndrome
473,Pseudohypoparathyroidism type 1A,/diseases/7486/pseudohypoparathyroidism-type-1a
474,Pseudopseudohypoparathyroidism,/diseases/7860/pseudopseudohypoparathyroidism
475,2q37 deletion syndrome,/diseases/10202/2q37-deletion-syndrome
476,Albright like syndrome,/diseases/596/albright-like-syndrome
477,McCune-Albright syndrome,/diseases/6995/mccune-albright-syndrome
478,Anaplastic large cell lymphoma,/diseases/3112/anaplastic-large-cell-lymphoma
479,Subacute cerebellar degeneration,/diseases/1193/subacute-cerebellar-degeneration
480,Fetal Alcohol Spectrum Disorders,/diseases/599/fetal-alcohol-spectrum-disorders
481,Myoclonus-dystonia,/diseases/7139/myoclonus-dystonia
482,Glycogen storage disease type 12,/diseases/600/glycogen-storage-disease-type-12
483,Hereditary fructose intolerance,/diseases/6622/hereditary-fructose-intolerance
484,18 Hydroxylase deficiency,/diseases/5660/18-hydroxylase-deficiency
485,Aldred syndrome,/diseases/8360/aldred-syndrome
486,Wiskott Aldrich syndrome,/diseases/7895/wiskott-aldrich-syndrome
487,Leukemia subleukemic,/diseases/6892/leukemia-subleukemic
488,Alexander disease,/diseases/5774/alexander-disease
489,Alezzandrini syndrome,/diseases/13023/alezzandrini-syndrome
490,ALG11-CDG (CDG-Ip),/diseases/12396/alg11-cdg-cdg-ip
491,ALG12-CDG (CDG-Ig),/diseases/9833/alg12-cdg-cdg-ig
492,ALG13-CDG,/diseases/12401/alg13-cdg
493,ALG1-CDG (CDG-Ik),/diseases/9838/alg1-cdg-cdg-ik
494,ALG2-CDG (CDG-Ii),/diseases/9836/alg2-cdg-cdg-ii
495,ALG3-CDG (CDG-Id),/diseases/9827/alg3-cdg-cdg-id
496,ALG6-CDG (CDG-Ic),/diseases/9829/alg6-cdg-cdg-ic
497,ALG8-CDG (CDG-Ih),/diseases/9834/alg8-cdg-cdg-ih
498,ALG9-CDG (CDG-IL),/diseases/9839/alg9-cdg-cdg-il
499,Al-Gazali-Donnai-Mueller syndrome,/diseases/584/al-gazali-donnai-mueller-syndrome
500,Mycosis fungoides,/diseases/3863/mycosis-fungoides
501,Alien hand syndrome,/diseases/12149/alien-hand-syndrome
502,ALK+ histiocytosis,/diseases/10577/alk-histiocytosis
503,MGAT2-CDG (CDG-IIa),/diseases/9828/mgat2-cdg-cdg-iia
504,Allergic angiitis,/diseases/5776/allergic-angiitis
505,Eosinophilic granulomatosis with polyangiitis,/diseases/6111/eosinophilic-granulomatosis-with-polyangiitis
506,Allergic encephalomyelitis,/diseases/5779/allergic-encephalomyelitis
507,Hypersensitivity pneumonitis,/diseases/12/hypersensitivity-pneumonitis
508,Alström syndrome,/diseases/5787/alstrom-syndrome
509,Angiofollicular lymph hyperplasia,/diseases/673/angiofollicular-lymph-hyperplasia
510,Aloi Tomasini Isaia syndrome,/diseases/417/aloi-tomasini-isaia-syndrome
511,Alopecia universalis,/diseases/614/alopecia-universalis
512,Autosomal dominant palmoplantar keratoderma and congenital alopecia,/diseases/604/autosomal-dominant-palmoplantar-keratoderma-and-congenital-alopecia
513,Crandall syndrome,/diseases/1561/crandall-syndrome
514,Alopecia epilepsy oligophrenia syndrome of Moynahan,/diseases/606/alopecia-epilepsy-oligophrenia-syndrome-of-moynahan
515,Alopecia intellectual disability syndrome 2,/diseases/4291/alopecia-intellectual-disability-syndrome-2
516,Alopecia-intellectual disability syndrome,/diseases/612/alopecia-intellectual-disability-syndrome
517,Alopecia macular degeneration growth retardation,/diseases/610/alopecia-macular-degeneration-growth-retardation
518,Alopecia totalis,/diseases/613/alopecia-totalis
519,"Total Hypotrichosis, Mari type",/diseases/8178/total-hypotrichosis-mari-type
520,Alopecia universalis onychodystrophy vitiligo,/diseases/615/alopecia-universalis-onychodystrophy-vitiligo
521,Patel Bixler syndrome,/diseases/4253/patel-bixler-syndrome
522,"Alopecia, epilepsy, pyorrhea, mental subnormality",/diseases/607/alopecia-epilepsy-pyorrhea-mental-subnormality
523,Kuster Majewski Hammerstein syndrome,/diseases/3151/kuster-majewski-hammerstein-syndrome
524,Alpers syndrome,/diseases/5783/alpers-syndrome
525,Myofibrillar myopathy,/diseases/10529/myofibrillar-myopathy
526,Alpha-ketoglutarate dehydrogenase deficiency,/diseases/617/alpha-ketoglutarate-dehydrogenase-deficiency
527,Alpha-mannosidosis,/diseases/6968/alpha-mannosidosis
528,Alpha-thalassemia,/diseases/621/alpha-thalassemia
529,Alpha-thalassemia x-linked intellectual disability syndrome,/diseases/5864/alpha-thalassemia-x-linked-intellectual-disability-syndrome
530,"Anti-plasmin deficiency, congenital",/diseases/731/anti-plasmin-deficiency-congenital
531,Hyperlysinemia,/diseases/2828/hyperlysinemia
532,Fabry disease,/diseases/6400/fabry-disease
533,Fish-eye disease,/diseases/6450/fish-eye-disease
534,Fucosidosis,/diseases/6473/fucosidosis
535,Mucopolysaccharidosis type I,/diseases/10335/mucopolysaccharidosis-type-i
536,Beta ketothiolase deficiency,/diseases/872/beta-ketothiolase-deficiency
537,Kanzaki disease,/diseases/9161/kanzaki-disease
538,Schindler disease type 1,/diseases/116/schindler-disease-type-1
539,"Limb-girdle muscular dystrophy, type 2D",/diseases/438/limb-girdle-muscular-dystrophy-type-2d
540,Alport syndrome,/diseases/5785/alport-syndrome
541,Autosomal recessive Alport syndrome,/diseases/625/autosomal-recessive-alport-syndrome
542,Autosomal dominant Alport syndrome,/diseases/624/autosomal-dominant-alport-syndrome
543,"Leiomyomatosis, esophageal and vulval, with nephropathy",/diseases/2432/leiomyomatosis-esophageal-and-vulval-with-nephropathy
544,Autoimmune lymphoproliferative syndrome,/diseases/8686/autoimmune-lymphoproliferative-syndrome
545,Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency,/diseases/12316/autoimmune-lymphoproliferative-syndrome-due-to-ctla4-haploinsuffiency
546,Caspase-8 deficiency,/diseases/9796/caspase-8-deficiency
547,Torg Winchester syndrome,/diseases/7894/torg-winchester-syndrome
548,Amyotrophic lateral sclerosis,/diseases/5786/amyotrophic-lateral-sclerosis
549,Amyotrophic lateral sclerosis type 10,/diseases/10497/amyotrophic-lateral-sclerosis-type-10
550,Amyotrophic lateral sclerosis type 11,/diseases/10496/amyotrophic-lateral-sclerosis-type-11
551,Amyotrophic lateral sclerosis type 2,/diseases/9470/amyotrophic-lateral-sclerosis-type-2
552,Amyotrophic lateral sclerosis type 3,/diseases/10501/amyotrophic-lateral-sclerosis-type-3
553,Amyotrophic lateral sclerosis type 4,/diseases/10502/amyotrophic-lateral-sclerosis-type-4
554,Amyotrophic lateral sclerosis type 5,/diseases/10503/amyotrophic-lateral-sclerosis-type-5
555,Amyotrophic lateral sclerosis type 6,/diseases/9874/amyotrophic-lateral-sclerosis-type-6
556,Amyotrophic lateral sclerosis type 7,/diseases/10500/amyotrophic-lateral-sclerosis-type-7
557,Amyotrophic lateral sclerosis type 8,/diseases/10499/amyotrophic-lateral-sclerosis-type-8
558,Amyotrophic lateral sclerosis type 9,/diseases/10498/amyotrophic-lateral-sclerosis-type-9
559,Alsing syndrome,/diseases/9213/alsing-syndrome
560,Aluminosis,/diseases/8357/aluminosis
561,Alveolar capillary dysplasia,/diseases/8644/alveolar-capillary-dysplasia
562,Alveolar echinococcosis,/diseases/207/alveolar-echinococcosis
563,Idiopathic pulmonary hemosiderosis,/diseases/6763/idiopathic-pulmonary-hemosiderosis
564,Rhabdomyosarcoma alveolar,/diseases/4701/rhabdomyosarcoma-alveolar
565,Alveolar soft part sarcoma,/diseases/5654/alveolar-soft-part-sarcoma
566,Arthrogryposis and ectodermal dysplasia,/diseases/1553/arthrogryposis-and-ectodermal-dysplasia
567,Frontonasal dysplasia,/diseases/2392/frontonasal-dysplasia
568,"T-cell immunodeficiency, congenital alopecia and nail dystrophy",/diseases/4358/t-cell-immunodeficiency-congenital-alopecia-and-nail-dystrophy
569,Alzheimer disease,/diseases/10254/alzheimer-disease
570,Alzheimer's disease without neurofibrillary tangles,/diseases/7190/alzheimers-disease-without-neurofibrillary-tangles
571,Amaurosis congenita cone-rod type with congenital hypertrichosis,/diseases/637/amaurosis-congenita-cone-rod-type-with-congenital-hypertrichosis
572,Leber congenital amaurosis,/diseases/634/leber-congenital-amaurosis
573,Amaurosis fugax,/diseases/9660/amaurosis-fugax
574,Ambras syndrome,/diseases/8206/ambras-syndrome
